review,stars
" 일단 맛있어서 잘 먹게됩니다.
딸기,초코 구성으로 두통사고싶었는데
잘못 선택했는지 초코, 초코로 두통을 샀어요 ㅠ
근데 초코 제법 맛있었구요
한통은 다 먹고 저 나머지 한통은 거의 다 먹었어요
나중엔 고소하게 잘 먹었고 없으면 서운할듯..
또 일반우유, 저지방우유,
우유라 !!!

한가지 아쉬운점은 통이예요!!
일단 통 너무 이쁘고 좋은데 넘커요
첨열었을때 내용물이 꽉 차 있는게 아니라
70~80프로만 차있는데
내용물이 잘다고 뭐라고 하는게 아니라
이게 가루 뜨는거잖아요
다 먹어갈때 마지막에 뜨려니 너무 불편해요
손이 통안으로 들어가 스푼을 잡다보니
가루가 손에 묻어요...
그리고 마지막 남은가루 스푼으로 푸기도 힘들구
뒤집어 탈탈 털어도 온전히 나오지않고
가루 날리구요
병크기만 좀 개선되면 좋을거 같아요
조금 남은거 다 먹어가서
이제 딸기랑 다른맛도 시켜볼까해요~~~",5
" 초코맛은 벌써 두번째네요!! 지난번에는 초코+ 딸기맛 샀고 이번에는 초코 + 말차로 변경해보았습니다 ㅋㅋ 근데 진짜 바로 우유타먹으면 초코우유맛이에요 뭔가 다이어트할 때 달달한거 먹고싶잖아요 근데 특유의 단백질 쉐이크 그 냄새나 느낌 안나고 딱 초코우유 느낌
그리고 카카오닙스도 꽤 많이 들어있어서 매번 한 스푼 넣었을때 씹히는 맛도 있어요
처음 살때도 보틀을 받았는데 이번에도 ..두개 샀다고 두개 무료로 주시다니..이번엔 흰색으로 골라봤는데 이것도 넘 예쁘네요 :)잘 쓰겠습니다.
다이어트는 자기 의지가 제일 중요한 것 같긴하지만 그래도 이렇게 좋은 보조 음식이 있으면 더 버티고 견디기 쉬운 것 같아요! 다이어트 의지 + 쉐이크 저녁 대용으로 한 달만 먹어도 (물론 매일은 아니지만 4-5회) 확실히 살이 2-3kg 이렇게는 충분히 빠지는 것 같아요 !! 좋고 맛있는 버텨서 힘내서 다들 올 여름까지 빡시게 다요트 해보겠습니다.
!!!고민말고 구매해보세요!",5
" 장점
1. 맛이 좋다.
: 나는 마카롱 쳐돌이. 단거를 밤마다 먹는 나쁜 습관이 있다. 저녁대신 이걸(딸기맛)먹었는데 다른 단것이 생각나지 않을 정도로 맛있었다.
달달하고, 딸기 알갱이도 씹히고 good.
동생은 단것을 좋아하지 않아서 말차를 더 선호했다.
적당히 단 녹차우유맛 good.
2. 포만감이 있다.
: 다이어트에서 중요한건 포만감.
이걸 구입하게 된 이유였다. 친구가 포만감이 상당하다고 해서. 퇴근시간인 6시쯤이 되면 배도 고프고 뭐든 입에 넣고 싶은 식욕이 폭발하는데, 그때! 쉐이크 베이비 2스푼을 190ml 무가당두유랑 섞어서 마셨다. ( 포만감 별 기대 안함. 맛있으니까 집에서 한잔 더하려고 했음..)
저녁 10시. 배고픔을 느꼈다. ㅠㅠ감동ㅠㅠ

단점
1. 다른 단백질 쉐이크에 비해 단백질량이 적은 편이다. 그리고 당이 많은 편.
(말차는 단백질 10g이라 그중 단백질량이 많고, 당이 좀 적다.)
2. . ㅠ기억하자, 이건 '한끼'라는 걸.
3. 가격. 좀 비싼 편이긴해.

밤마다 단걸 탐닉하는 나쁜 식습관을 고치려는 나에게 단것이 대한 갈망과 포만감을 주는 쉐이크 베이비는 . 한달 꾸준히 먹어보고 변화를 느끼고 한달후기 기쁘게 달고싶다.",5
" 코로나 여파때문에 배송이 빠르진 않았지만 상품포장 등에서 아주 꼼꼼해서 좋았어요!
다이어트하려고 한끼대용으로 먹고있는데 두번밖에 먹지 않았지만 포만감도 좋고 포만감 지속이 꽤 오래가요. 그리고 맛도 달달해서 단백질 특유의 비린내도 안나고 맛있게 먹고있습니다.
이틀동안 다른 운동없이 점심 일반식으로 한끼, 저녁은 아몬드브리즈에 쉐이크로 한끼 먹었는데 2kg 빠졌어요! 한잔 마시면 배에서 꾸르륵 거리면서 화장실 잘갑니다.
항상 굶는 다이어트를 해와서 며칠 못가고 실패했는데 한끼는 일반식 먹고 한끼는 .
아직 곡물맛하고 딸기맛 밖에 먹지 않았지만
그래놀라가 들어있어 바삭한 식감도 나요!
딸기맛은 조금 덜 단 딸기우유에 동결건조 딸기가 들어있어서 바삭해요!
아 사진에는 없지만 저는 스푼 3개 다 왔어요.
이번 다이어트는 성공하길 바라며 3통 다먹고 재구매 할게요!!",5
" 일단 제품을 선택한 가장 큰 이유는
1. 많은 후기들
2. 후기들 안에 있는 내용이 매우 긍정적이었다.
3. 용량대비 가격도 저렴하다고 생각됨
4. 맛에대한 평가가 아주 좋았다.
5. ! (안주거나 별도 구매인 경우가 많음)
6. 핑크색!!!!! 🙈💗
7. 다양한 맛 선택 가능
8. 2+1(카페라떼맛) 같이 보내주는 이벤트때 !!

일단 배송처리도 매우 빨랐고 상자를 뜯었는데 매우 안정적으로 제품들이 들어있어서 1차 만족하였고 각각 있어서 또한번 놀람!!!

평소 워낙 식사가 불규칙하고 일이 바쁘기에... 식사를 잘 챙겨먹고 다녀서 식사대용겸 다이어트 겸용 하려고 구매했다!!

받자마자 통, 스푼들은 다 세척하였고 오늘 바로 담아 나와서 아침 저녁 식사대용으로 먹어보았다!!!!
한가지 아쉬운점 있었다면 덜어서 다닐 수 있는 소분통 패키지가 있거나 추가 구매상품이 있거나... !!

집에있는 다른 파우더통을 이용하였는데 맛도... 이게 웬걸!?😳 무엇.... 맛 무엇????
왜 맛있죠???????
?????

단백질 함량은 맛별로 조금 차이나지만 , 우유랑 섞어 먹었는데 (200ml) 엄청 포만감있고 포만감도 오래갑니다!

다 먹으면 재구매 의사 200% 있습니다!!!

사장님 소분통 패키지도 만들어주세요~유용할것 같아욤!!
같이주는 다이어트 식단 안내지도 너무 유용합니다. 어떻게 먹어야할지 고민이거나... 몇통을 사야하지? 싶을때 ~

다먹으면 또 사러올께용😉👍👍",5
" 첫다이어트 쉐이크 인데 좋아요
아직 먹은지 3일 밖에 안돼서 잘모르겠음 ( 사실 치킨도 먹음 .. )
가루 두스푼에 우유 180ml 인데 전 가루 한스푼 반에 물 타먹음
물 탔을때 맛은 녹차티백 우린맛 찬물을 넣어서 그런지 가루가 먹을때 마다 거슬림 근데 엄마는 괜찮은 맛이라는데 사실은 먹고 나서 입맛 뚝 떨어지는 맛 - 물 탔을때

나중에야 우유에 타먹는거 알고 먹었을땐
가루 한스푼반에 우유는 쉐이크통에서 2마디 정도 남기고 넣음
녹차라떼 맛임
근데 나서 슬슬 배부름 마시고 치킨먹으면 한조각 먹음
하루에 한 2~3번 먹는데 우유를 많이 마셔서 그런가 변비 직빵임
변비있는사람들은 좋을것 같음

가루만 먹었을땐 그 빼빼로 포키 녹차맛 !!
포키 녹차맛 먹었을때 저는 항상 초콜렛만 다 빨아먹었는데
그 녹차맛초코 맛 남 !!

다 먹어 갈때 또 시킬거에요 ㅠ 괜히 한개만 시킨 기분",5
" 고등 딸래미가 검색해서 찾아낸 제품
본인이 먹는대요^^
초코맛이라 맛있는데 포만감 장난 아니에요
왜 식사대용인지 알거같아요.
등교할때 바쁜 아침에 빵이랑 같이 먹고 가면
아주 든든하게 공부에 집중 할거같아요
용기가 예쁘고 튼튼해서 다 먹음 동전저금통으로 사용하면 좋을같아요^^
저희딸은 다이어트가 아니고 영양보충용으로 먹으려고 여러가지 비타민 영양소가 든 요 제품으로 고른거라네요
오늘 받자마자 맛을 봤어요

알았는데 초코맛이라 그런지
초코맛은 흰우유에 타 먹는걸 추천해요~~
무설탕두유도 잘 어울릴거같아요
마시다 보면 . 단백질분말은 그냥 핑크 보틀에 흔들어줘도 잘 섞어져요
남편도 마셔보더니 이거 여름에 간식으로 시원하게 타서 마시면 좋을같다네요 본인껀 곡물맛으로 사주라는~~",5
" 한달동안 사용하면서 제가 이때까지 먹어본 단백질쉐이크 중에 젤 좋은거같아요! 운동을 하면 몸무게와 근육이 함께 줄어 항상 단백질을 보충해야 한다는 말을 들었는데 다른 단백질 쉐이크들은 비린맛이 강해 먹지못하고 닭가슴살은 별로 안좋아해서 못먹겠더라고요🤣 그래서 계속 단백질 보충을 하지않고 지내왔는데 저의 최애 유투버 한 분이 이 쉐이크베이비 단백질 쉐이크를 추천하는 영상을 보고 “비리지 않다” 라는 리뷰에 당장 구매하게 되었어요! 제품을 받고 먹어보니 정말 비리지 않고, 씹히는 맛도 있고 미숫가루 맛이 나서 한눈에 반했답니다🥰🥰 어머니도 단백질 보충이 필요하시다 하여 이 제품을 아주 강력 추천 해드렸어요!!ㅋㅋㅋ 앉아서 공부하는 시간이 길다보니 헬스할 여유가 안되어서 운동은 가끔 한시간 걷기? 정도만 하였고 하루에 한끼정도 쉐이크를 먹었는데 1키로 정도 감량되었어요! 운동을 더 꾸준히하고 평소 식단을 줄이면 더 빠질거같아욯ㅎ 단백질 쉐이크 할인도 많이 해서 정말 한달을 지냈답니다!",5
" 쉐이크 베이비 처음 먹은 지 벌써 1년도 더 넘었네요! 그동안 몇 번이나 재주문을 했고, 또 항상 다른 맛 한 두 개씩 섞어가며 시켰던지라 리뷰도 열심히 써써 베스트 리뷰로 선정되기도 했었네요 ㅎㅎ

이번에도 역시 먹던 쉐이크 베이비가 다 떨어져서 재주문을 했습니다! 늘 리뷰에 칭찬을 가득 썼었는데 1년 넘게 쉐이크 베이비만 먹고 있는 만큼 아직도 쓸 말이 많네요 ( '◡' )

시즌1만 있었을 때부터 애용했는데 어느덧 스페셜까지 출시했더라구요 ㅋㅋㅋ

시즌2는 용량이 적어 아직 도전해보지 않았지만 시즌3는 시즌1과 용량이 거의 비슷해 평소에도 좋아했던 맛인 '솔티드 카라멜' 맛을 새로 주문 해봤습니다!

뚜껑을 열자마자 달콤짭짜름한 냄새가 확 났어요. 늘 믿고 먹는 쉐이크 베이비인만큼 맛도 . 바로 저녁 겸 우유에 타먹었습니다 👍

... 다른 맛들도 매번 이게 진짜 식단 관리용 쉐이크인가 싶을 만큼 맛있었는데 솔티드 카라멜은 정말... . 식단 조절 하면 디저트 같은 것들을 끊게 되는데 그 대용품을 찾은 것 같았어요... 쉐이크가 이렇게 맛있어도 되나요? 이것만 1회 1L씩 먹다 살 찔 것 같아요 🥲

. 이건 쉐이크 베이비 제품의 특성이지만 이번에도 역시 쉐이크 특유의 비린내는 없네요. 진짜 강추!!!!

원래 시즌1의 ...

한 달 !",5
" 기존에 먹던 프로틴 쉐이크는 식사대용으로 먹기에는 뭔가 슬프고 먹고 난 뒤에도 맛있는 걸 먹은 게 아니라 아쉬운 기분이 많이 들어서 쉐이크베이비를 사봤었어요. 우연히 행사할때 알게되어 맛별로 쟁이게 되었는데 그때의 나 자신을 아주 칭찬해주고 싶어요. 공부하는데 매번 끼니 챙기는 게 시간도 걸리고 귀찮은데, 영양은 신경써야겠고 좀 힘들었거든요. 근데 요즘은 아침으로 쉐이크베이비를 마셔요. 아침마다 일어나서 오늘은 무슨 맛을 먹을지 고민하는 재미가 있습니다.
좀 가볍게 먹고 싶을 땐 무가당아몬드밀크에 타서, 배부르게 먹고 싶을 땐 걸쭉한 무첨가두유에 타서 천천히 마십니다. 그리고 전 딸기맛이 제일 좋은데 이건 .
쉐이커도 잘 섞이고 입구가 넓어서 설거지할때도 . 여름이 오기전에 살도 좀 빠져있길? 바라봅니다.",5
" 코로나로 확찐자 된이후 다이어트 아무리 시도해도 몸무게가 크게 줄지도않고 나이가 들수록 1킬로그램 빼는것도 너무 힘들더라고요. 단백질 파우더는 한번도 먹어본적이 없는데 우연히 sns에서 광고를 접하고는 후기며 성분이며 주욱~ 읽었더니 대두단백도 non-gmo이고 여성에서 특화된 단백질 파우더라니 한번 먹어보고 싶다는 생각이 들더라고요. 그래서 스토어팜에 들어왔더니 마침 다이어트 챌린지까지 하고있길래 다이어트 욕구 뿜뿜이라 주문했어요.
일단 제일 유명한 딸기맛이랑 곡물맛주문했고. 하루만에 제품을 받았어요. 곡물맛이 고소할것같아 먼저 열어서 우유 200미리에 곡물맛 타먹어 봤어요. 보내주신 쉐이커에 200미리 눈금도 있어 타먹기 간편했고. 정말 비릿함 1도 없이 너무 고소하더라고요!
오늘은 딸기맛 먹어보려 열어봤는데 입구에 가루가 많이 묻어있다했더니 씰부분이 파손되어 열려있더라고요. 그래서 가루가 빠져나왔나봐요. 그래서 교환문의 남겼어요~
오늘부터 다이어트 시작으로 몸무게 인증합니다.
꼭 성공하기를~",5
" 🥰헬로잇츠 쉐이크베이비
단백질쉐이크 너의 매력은 어디까지인가❓❓

🔘어떤 쉐이크먹을지 고민중이라면
오늘부터 헬로잇츠 쉐이크베이비와 함께해요!

◾️굶는 다이어트 NO 절식다이어트 솔루션
쉐이크안에 영양소가 골고루!
다이어트에도 도움이되는 맛템

◾️탄(수화물),단(백질),지(방)가 골고루 들어가있는 쉐이크

◾️1일 1~2회 우유화 함께 언제 어디서든 간편하게 섭취하는 다이어트한끼(1회 제공량(30g)당 우유180ml 와 함께 섭취시 약228kcal)

◾️다양한 맛 (딸기, 초코, 곡물, 말차, 피치요거트, 민트초코, 스윗콘플레이크 등 다양한 맛과 영양)

◾️ 균형잡힌 뉴트리션!
4종의 단백질, 11종의 미네랄/아미노산

◾️ 다양한 부원료
혼합 유산균, 피쉬콜라겐, 히알루론산

일단 다른 쉐이크들에 비해 다양한 맛이 있고!
요👌
그중에 !
곡물맛으로 선택했어요~
미숫가루? 고소한 맛이나는 곡물맛👍🏻

17곡 미숫가루와 15곡류가 더해져 고소한 곡물맛
쉐이크에 단백질뿐만아니라 탄수화물 지방이 들어있고 거기다가 식물성.동물성단백질을 한번에 섭취가능하다니 쉐이크 먹으면 다 채울수있어요!

🔺4종의 단백질배합 함유
🔺17종 홉합유산균
🔺11종의 비타민&미네랄 함유
🔺피쉬콜라겐.히알루론산 함유
🔺9종의 아미노산 함유
🔺15곡 곡물 탄수화물 함유
🔺수용성 식이섬유 현미,찹쌀,콩,보리,들깨등
17곡의 미숫가루와 비타민,미네랄, 식이섬유등 다양한 영양소를 골고루 섭취가능

NON-GMO, 글루텐프리라서 안심하고 먹을수있어요 그래서 전 아이들 간식으로도 챙겨줘요
다양한 영양소를 손쉽게 섭취하며 건강한 다이어트를 할 수 있는 제품

균형잡인 체중조절다이어트 쉐이크라도 한가지맛만 먹으면 질릴수있는데

아무리 좋다 한들 맛이 없다면 오래 길게 갈 수 없는 문제....쉐이크구매하고 맛이없어서 그냥 놔뒀다가 유통기한 지나서 버린적이 많아서 맛이 제일 중요하다고 생각해요😂😂

핑크핑크한 패키지 통 뚜껑을 열면 세이프씰로 한번 더 밀봉되어있고 마개를 열자마자
같이 온 스푼으로 30g씩 2번 넣으면되고 물이나 우유 두유와 함께 먹으면 되요!

훨씩 맛있고 포만감도 오래가더라구요
우유나 두유를 넣어서 먹으니 고소한 풍미를 느낄수있있어요 먹다보면 바삭바삭한게 씹히는데 단백질 크리스피 이것마저 맛있으니... 단백질쉐이크 먹으면서도 다이어트를 하는 전 너무 행복하네요🙏

그리고 분말보다 우유를 먼저 더 잘 섞이더라구요!

전용보틀은 한손에 들어오는 사이즈로 400ml까지 담을수있어요 안에 쉐이크볼이 같이 들어있는데 이 쉐이트볼을 넣고 보틀을 흔드니까 바닥에 뭉쳐있는 분말을 잘 풀어줘서 먹을때 목넘김이 편하더라구요~보틀이 플라스틱이라 들고다니기에도 가볍고, 휴대하기 좋아서 헬스,외출할때 늘 가지고 다녀요^^

기존에 다른 쉐이크먹을땐 몇번 먹다가 엄청 질리는 맛, 느끼한 맛, 인위적인맛때문에.. 먹기가 힘들었는데 남녀노소 아이도 어른도 거부감없이 안심하고 잘먹을수있을것같아요

처음에 먹었을때는 매일 세끼 밥먹다가 한끼 쉐이크먹어도 배가 고프다싶었는데 몇일동안 저녁에 쉐이크로 먹다보니 포만감도 점점 생기고 야식을 안먹게되어서 현재 체중 5키로 감량 후 7개월동안 꾸준히 유지중이에요!
저녁에 쉐이크로 가볍고 간단하게 먹으니 다음날에 일어나도 몸이 붓지않고 배도 쏙들어가있어요^^

쉐이크베이비를 알기전에 다른 쉐이크는 단백질을 채워야해서 억지로 꾹꾹참아가며 먹었는데 쉐이크베이비를 먹고 난 후엔 너무 맛있어서 다이어트에 큰 도움을 얻고있어요
어느순간 더 먹고싶을때도있고 시간맞춰서 타먹고있는 제 모습을 보며 다이어트 유지 할수있겠다 자신감도 얻었어요

단백질 섭취가 필요하시거나 운동,
식단조절하시는분

아침에 밥 못챙겨드시는분
저녁에 야식 자주 드시는분

쉐이크먹으며 고통스럽게 맛없게 드시며 다이어트하시던 분

📣모두 모이세요📣 싶을정도로
한번 드시면 다이어트하면서도 행복을 느끼실수있어요

#리뷰맛집 #쉐이크맛집 #이벤트맛집 #다이어트성공

다이어터분들에게 무조건 추천합니다👏👏",5
" 가격의 부담감으로 쉐이크를 멀리했었는데ᆢ 저렴이 쉐이크들을 다양하게 접해보면서.
재구매로 이어 지진 못하더라구요--;;

그러다가 알게 된 #쉐이크베이비♡
사실 예쁜 핑크용기라서 용량이 적을꺼라
생각했는데 750g 용량도 많고 후기도 좋고
가격도 착해서 속는셈 치고 구매했습니다~

핑크용기와 맞는 딸기맛과
식사대용으로 좋을꺼 같은 곡물맛
구매를 했는데요.

딸기는 동결건조 딸기가 들어있어서
마시는 .
곡물맛은 그래놀라가 씹히면서
선식같은 부드러운맛이 느껴집니다.

오호 굿굿!!가격 용량 맛 영양 건강
다른맛도 궁금하고 다 먹은후
.

입자가 고와서 물에 두유에 우유에
모두 잘 섞여서 맛있더라구요.

바쁜아침 식사대용으로
학원 다녀온 아이들에게 영양간식으로
다이어트 하는 나에게 영양을 채워주는
쉐이크베이비!! .

운동후에 먹는거까지가 다이어트라고
하는데 쉐이크베이비 챙겨먹으며
다이어트 도전! 추천합니다~♡

다이어트는 단지 살만 빼는게 아니라
좋은 먹거리를 통한 식습관을 개선하는
거예요. 내가 즐겨먹는 간식,식사 한번
체크해보고 다이어트 실천 합시다^^

#균형잡힌영양 #건강한습관
#단백질듬뿍 #식이섬유 #부담없는칼로리
#17종혼합유산균 #11종미네랄아미노산
#다양한맛 #골라먹는재미 #체중조절식
#간편하게건강챙기기",5
" 다리를 다쳐 깁스한 후 집에서 몇달 생활 하다보니 늘어난건 살뿐이였어요ㅠㅠ
늘 40대에 있다가 이번에 50을 넘어버렸죠...
충격을 받았죠😱 옷도 안맞는거죠...
사이즈도 업 되버렸어용 깁스를 하고 있으니 운동은 커녕...움직임에 제한도 있죠 이러다 안되겠다 싶어서 다이어트를 검색하기 시작했죠 그러다 쉐이크베이비 알게되었죠😊
살면서 다이어트라곤 상상도 못해본 저에게 쉐이크도 첨이였죠 긴가민가 하며 주문을 해봤어요 초코맛🍫과 딸기맛🍓으로 주문했어요 딸기맛이 인기가 많아 기대를 하며 먹었는데 전 딸기맛보다 초코맛이 제 입에 딱!!👍
신세계 였어요!!! !! 이게 살이 빠진다고?? 하며 초코맛을 열심히 먹었죠 딸기맛도 번갈아가며 아침에 일어나 몸무게 확인하니 숫자가 작아지는걸 느꼈죠 그 후로 몸무게 재는게
기다려지더라구용 더 기쁜건 저 성공했어요!!!😆😆전 목표 몸무게가 있어 더 열심히 먹을꺼랍니다🤭초코 재구매 할꺼예용~!! 전 하루에 두번을 먹었구요 항상 삶은달걀 한개랑 쉐이크먹었어요 💕 쉐이크 볼이 있어 잘 풀어져요 !!",5
" 마음먹고 인바디를하면서 다이어트를 하려는데
적게먹고 살을 빼면 체지방만 빠지는게 아니라
근력이 빠져서 전체적으로 건강도 나빠지는거 같았어요
그래서 근력을 챙기면서 건강하게 다이어트를 하기위해 구매하게 됐어요!
하룻동안 섭취해야하는 단백질을 음식으로만 섭취하기엔 힘들어서 단백질 보충제를 알아보던중,
싶어서 주변 지인의 추천을 받아 이 제품을 구매했어요!!

마침 두개이상사면 할인도 하고 한가지맛이 질릴까봐 두가지맛으로 번갈아가며 먹으려고 두가지를 구매했어요!
전용보틀에있는 쉐이크볼 덕분에 바닥에 남는거 없이 잘 풀어지고,맛도 달콤, 중간중간 씹히는 알갱이?도
다먹고나니 뭔가 건강하게 다이어트 하는것 같아서 기분도 괜히 좋아졌네요~ ㅋ

거기다 병도 핑크핑크하게 예뻐서 밖에 꺼내놔도 지저분하거나 정돈되지않은것처럼 보이지도 않구요.
오늘은 초코맛 먹어볼 예정인데 이것도 기대됩니다!

매일 꾸준히 먹으면 당연히 금방 다먹겠지만 그래도 유통기한도 2023년 6월23일까지 엄청 넉넉해서 !",5
" 우연히 발견한 쉐이크 베이비의 핑크에 반해 주문했어요
원래도 단백질 쉐이크 여러종류 먹어본지라
영양성분도 괜찮아보이고 또 맛있다는 평에 더 끌려 폴딩박스 행사에 샀습니다!^^


택배는 낮에 왔으나 저녁늦게 열어봐서 아직 먹어보진 않았구요(맘같아선 물에라도 한 스푼 타마시고 싶지만 내일 아침에 먹는걸로 하고 참습니다^^)

요거트 복숭아?도
일단 초코와 딸기로 쉐이크 베이비와의 첫만남에 도전해봐요

저는 스푼도 안부서지고 잘 왔고
다 ^^

함께 산
첨 열어보곤 헐 왤케 크지 했는데
사진과 같이 아래에 쉐이크통과 하루치 영양제 넣을 수 있게 칸 구분된 통이 있어서더라구요(하얀 칸막이 빼면 여기도 쉐이크 넣어서 외출 시 하루 2번의 쉐이크량 챙길 수 있겠어요)

핑크핑크 쉐이크병도 넘 좋고~
^^

요거트맛 구성 행사도 나오리라 기대해봅니다",5
" 세번째 구매후기 랍니다~
처음 쉐이크베이비를 구매 했을땐 허*브랜드 보다 싸서 였고,두번째 구매땐 가격.맛 다 만족 해서 였답니다.행사까지 해서 사은품으로다양한 제품들도 맛볼 수 있어 좋았어요..
그리고 세번째 구매인데 여러가지 맛을 본중 가장 가족들이 좋아 하고 내입에도 질리지 않고 계속 먹고 싶은 맛으로 주문을 했어요~
말차맛.곡물맛.피치맛.딸기맛..다양한 맛선택이 가능해 좋았어요~^^
중년의 나이라 다이어트를 잘못 하면 근육이 빠지기 쉽고..바쁜 현대인이라 아침을 챙겨 먹기도 힘들고..일상생활에서 내몸 챙기며 살기가 쉽지 않은데 참 편리한 건강식이라 좋네요~

저희 가족은 아침에 쉐이크 베이비를 아침식사 대용으로 먹고 있는데 우유반 베지밀반에 쉐이크베이비와 콩가루나 귀리가루를 섞어 먹고 있어요.든든하고 ~
그리고 갱년기 건강을 위해 사이간식으로 준비해 회사에서도 한잔 마시고 있는데 피부도 탄력이 생기고 든든해 군것질이나 과식을 덜 할수 있어 좋네요~",5
" 헬로잇츠 쉐이크베이비 전에 여러가지 쉐이크를 안 먹어본게 아니예요,
간편하게 봉지별로 담겨서 가져다닐 수 있게 된 것도 먹어봤었고 근래에는 인터넷상에서 소문난 쉐이크도 먹었었는데, 어떤 성분 때문인지 몰라도 먹고나면 목안에 알러지가 올라오는 느낌이 났었거든요(오이, 호박, 토마토,파프리카 등등 알러지가 있음ㅠ) 그래서 맛은 둘째치고 손이 안가더라고요
사실 이번에도 큰 기대없이 쉐이크보다는 보틀이랑 폴딩박스 때문에 샀다면 과언이 아닌데 ㅎㅎ^^ 그래도 혹시나 맛이나 보자 해서 우유에 타 먹었는데...헉! 뚜껑 열었을 때 딸기향이 정말- 그리고 너~~무 맛있네요 ㅎㅎ 어느 정도냐면 아침에 먹고 저녁이 빨리 오길 바라는 마음이 들 정도였어요 동결건조딸기는 빨리 먹을때 바삭해서 맛있고 조금 불려지면 딸기청을 넣은 것 같아서 정말ㅋㅋ말차는 안에 그 곡물이 바삭바삭하니 씹는 !!! 딸기+말차 구성으로 구매했는데 초코랑 곡물맛도 너무 기대되는거예요
아 그리고 안에 볼 없이도 잘 섞이는 것은 물론이고 단단하게 잘 잠겨서 섞을때 내용물이 나올 걱정을 하나도 안해도 되는게 좋더라구요! 또또 입구안쪽이 둥글게 되어있어서 섞고난 뒹 뚜껑을 열어서 먹을때도 흐르거나 하는게 없어서 놀래서
차안에서 먹을때 흘릴 !!
오늘 야간근무 있어서 아침, 저녁 챙겨왔어요 출근길에 우유500ml 하나 사서 아침저녁식사 걱정없네요!
쉐이크 먹고나면 화장실 가는게 또 수월하네요
아, 넉넉해서 간식 정리 해놓았답니다.
헬로잇츠 쉐이크로 식단 잘 조절해서 콜레스테롤 수치 줄이고! 공복혈당도 줄여볼게요^^ 앞으로도 많이 이용 할게요~!",5
" 리얼 한달 후기:)
인생 최대 몸무게를 찍고 너무 스트레스 받아서 다이어트를 다짐하던 중 인터넷으로 다이어트 관련된 거 알아보다가 이 제품 환급 챌린지 이벤트 하는 걸 보고 동기부여가 되어서 구매했어요!!! 그리고 첫날부터 아침, 저녁으로 열심히 먹고 싸이클 한 시간씩 꼬박꼬박 운동했구요. 안하던 운동과 식단 하려고 하니까 처음엔 진짜 죽을 것 같고 너무 힘들었는데 이 제품 먹기도 편하고 맛도 괜찮고 솔직히 이것저것 여러가지 챙겨먹기도 귀찮기도 하고 그런데 이 제품 먹으면 대부분 영양분이랑 비타민까지도 들어있으니까 좋았던 것 같아요.
이렇게 해서 점점 줄어드는 몸무게 보면서 뿌듯하고 오기도 생겨서 더 열심히 하게 된 것 같아요!!!
덕분에 한달 후기로 5.55키로 체중 감량 인증합니다. 이 제품 구매덕에 큰 동기부여가 되어서 다이어트 잘 해내고 있는 것 같아용^0^ 꾸준히 주문하면서 열심히 먹고 운동해서 목표 몸무게까지 성공할게요.",5
 원래 매일 쉐이크 선별 실패로 4년동안 정착하던 쉐이크가 있었는데 도전적인 마음으로 쉑크베이비를 시켰습니다 우선 결론을 말하자면 진짜 초코맛 최고입니다!!!!!! 초코맛 짱먹으세요!!!!!!!!!!!!!!!!!!!!! 대부분 쉐이크는 액체에 잘 녹지 않고 덩어리 지는 쉐이크가 많은데 이건 절대 그렇지 않습니다 잘 녹아서 목넘김이 엄청 부드러워요 그리고 카카오닙스인가 그거 들었다고 그래서 조금 걱정은 했어요 카카오닙스가 어울릴까...? 그리고 전 쉐이크 안에 뭐 들어있는걸 싫어하거든요 그런데 이게 뭐람 완전 찰떡궁합입니다 너무 맛있어요 냄새는 약간 네스퀵? 뚜껑 열고 냄새에 황홀해서 기절할뻔했숩니다 ㅎㅎ 진짜 초코맛은 완전 강추 아몬드브리즈랑 같이 드셔보세요 아몬드브리즈 특유에 맛도 가려져서 우유에 타먹는 느낌이 들어요 그리고 집에 입맛까다로는 고딩도 이 쉐이크는 잘 먹어요 아침에 매일 굶겨서 보내는데 요즘은 쉐이크 한 잔 딱입니당 다음에는 딸기맛 시켜보고 싶은데 우선 초코는 다음구매 확정입니당,5
" 결혼 임신 출산을 겪다보니 몸무게가 10키로나 늘었더라구요 작년여름에도 다이어트를 시도했으나 실패.. 코로나로 인해 살이 도 쪄버렸어요 이젠 건강을 위해서라도 몸무게 감량이 필요할것같아 알아보던중 쉐이크베이비를 알게되었어요 환급이벤트도 있어 다이어트 의지를 더욱 불태워주네요!
저는 남편과 같이 할거라 한가지씩 다 주문해봤어요
쉐의크 통도 있어 먹기도 편리하답니다 (꼭 안닫으면 샐수있음 주의)
-맛
! 먹기도 곡물이 목넘김도 편안해요
담엔 곡물로 주문해야겠어요
-양
이거먹고 배가 차겠어? 하지만 먹고나서 좀있음 포만감이 느껴져요
그런데 남자들은 모자랄수도 있을것같아요
혹시 배고프면 저녁은 닭가슴살과 함께 먹어야겠어요

바쁜 아침시간에도 빠른 시간내에 먹을수있어 좋은것같아요 한달뒤에 웃으며 돌아오겠습니다",5
